Video,mos_j,sos_j,type,ref,name,bitladder,resolution,bitrate,raw_scores,path,orientation,framerate,content_name,split,height,width
89748cadf833ecbc3ac2f735a2e38c85,44.317240414356746,3.060970190382131,Vimeo,0,1080p_0.5M_#809977551_13_1_11.mp4,1080p_0.5M_,1080p,0.5M,"[31, 8, 39, 53, 29, 30, 47, 61, 21, 42, 38, 47, 51, 23, 73, 9, 35, 26, 25, 68, 47, 33, 39, 29, 50, 59, 38, 30, 18, 60, 64, 47, 73, 60]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,809977551_13_1_11.mp4,train,1080,1920
7d71bb9a57a8f18c1fcba9d7bb8b3c0d,44.31729196449357,2.848295974724029,Crowd,0,1080p_0.5M_#Files_Dec26_IMG_6463 2023-12-26 22_7_17.mp4,1080p_0.5M_,1080p,0.5M,"[50, 38, 30, 29, 71, 27, 21, 58, 30, 50, 47, 50, 5, 62, 41, 96, 85, 50, 24, 38, 30, 50, 51, 48, 66, 44, 50, 30, 70, 38, 32, 43, 34, 90, 64, 48]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,29.97002997002997,Files_Dec26_IMG_6463 2023-12-26 22_7_17.mp4,train,1920,1080
2eaf067402012ea59ecaa242b7e7b750,44.31900750066664,2.6040048842205463,Crowd,0,1080p_0.5M_#Files_Oct30_IMG_3042_0_8.mp4,1080p_0.5M_,1080p,0.5M,"[60, 66, 30, 77, 33, 70, 72, 11, 30, 19, 49, 27, 81, 49, 46, 29, 61, 16, 23, 29, 51, 27, 45, 41, 60, 35, 75, 89, 50, 29, 35, 29, 52, 28, 51, 58]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,29.97,Files_Oct30_IMG_3042_0_8.mp4,train,1920,1080
5687c2b3e3976a01f82f8964ed73fa41,44.31917978244581,3.014638067699916,Vimeo,0,1080p_0.5M_#805747496_8_0_8.mp4,1080p_0.5M_,1080p,0.5M,"[80, 29, 9, 57, 43, 36, 51, 12, 7, 50, 47, 55, 57, 15, 68, 30, 46, 9, 60, 30, 75, 53, 50, 58, 15, 41, 43, 46, 18, 39, 66, 28, 52, 59, 53]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Portrait,30.0,805747496_8_0_8.mp4,train,1920,1080
db2a1f562ca29efae31829ed938a00f3,44.31994512523561,3.188761361107721,Crowd,0,1080p_0.5M_#Files_Nov12_20230722_020142000_iOS_0_9.mp4,1080p_0.5M_,1080p,0.5M,"[44, 52, 40, 30, 30, 47, 29, 65, 32, 13, 60, 38, 30, 22, 51, 33, 70, 10, 38, 52, 24, 55, 85, 53, 35, 23, 48, 39, 62, 29, 70, 65, 70]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,29.97,Files_Nov12_20230722_020142000_iOS_0_9.mp4,train,1920,1080
8cadd79ba3079c596236d5719ce0990f,44.322997741261005,2.8340646242549363,Vimeo,0,720p_0.5M_#791702693_257_123_133.mp4,720p_0.5M_,720p,0.5M,"[55, 20, 50, 20, 32, 17, 52, 59, 58, 34, 62, 24, 62, 21, 46, 41, 30, 70, 37, 26, 14, 11, 78, 29, 61, 58, 74, 41, 44, 51, 70]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,791702693_257_123_133.mp4,test,720,1280
195c7263f39b6328792fdeb8cb51c255,44.32348622577084,2.278609840168115,Crowd,0,1080p_0.5M_#Files_Nov12_20220629_101957000_iOS_6_16.mp4,1080p_0.5M_,1080p,0.5M,"[64, 35, 65, 27, 49, 49, 39, 38, 27, 39, 52, 39, 34, 59, 48, 15, 50, 50, 23, 40, 50, 50, 41, 58, 15, 30, 40, 58, 50, 37, 28, 67]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,30.0,Files_Nov12_20220629_101957000_iOS_6_16.mp4,train,1920,1080
d5003e47cc1b14036e541e9d03c5bad7,44.32439199280759,2.272548284860345,Vimeo,0,1080p_0.5M_#809975776_8_0_8.mp4,1080p_0.5M_,1080p,0.5M,"[57, 51, 19, 8, 50, 40, 30, 19, 32, 73, 28, 40, 48, 48, 19, 28, 33, 29, 8, 70, 32, 43, 54, 51, 16, 41, 20, 51, 42, 31, 37, 51, 72, 67, 32, 51, 67, 69, 37, 25, 50, 74, 53, 59, 45, 50, 45, 40, 81, 14, 40, 18, 50]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,809975776_8_0_8.mp4,train,1080,1920
bcaf7f68e3f97346a343c2f3a3a78b7e,44.324426122492426,3.1479268292514027,Crowd,0,720p_2M_#Files_Nov19_PXL_20231118_031518034_0_4.mp4,720p_2M_,720p,2M,"[50, 40, 51, 59, 35, 51, 0, 50, 35, 23, 54, 72, 25, 57, 53, 53, 48, 0, 0, 0, 51, 42, 37, 65, 50, 0, 53, 23, 56, 52, 49, 54, 75, 50, 66]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,23.928,Files_Nov19_PXL_20231118_031518034_0_4.mp4,train,1280,720
c68ae54b716f464b4ff1af6f58387834,44.32544579622695,2.951791005150683,Vimeo,0,1080p_0.5M_#692673060_16_2_12.mp4,1080p_0.5M_,1080p,0.5M,"[40, 61, 78, 50, 40, 30, 0, 24, 40, 38, 8, 42, 55, 60, 45, 62, 56, 78, 25, 28, 73, 49, 39, 32, 20, 27, 35, 66, 63, 20, 40, 29, 40, 89, 65, 33]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,29.97,692673060_16_2_12.mp4,train,1080,1920
b1d55ae0b67697f6840d4e7397042bb0,44.32638046662203,2.808560483558469,Crowd,0,720p_0.5M_#Files_Dec23_IMG_1192_1_11.mp4,720p_0.5M_,720p,0.5M,"[30, 24, 49, 40, 3, 87, 30, 30, 58, 29, 30, 28, 50, 18, 56, 77, 43, 24, 77, 35, 23, 50, 49, 30, 29, 55, 50, 80, 50, 86, 44, 37, 46, 56, 34]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,30.0,Files_Dec23_IMG_1192_1_11.mp4,train,1280,720
36b8a6ea50570743da37dc11808389df,44.326788009993365,3.757285762326489,Vimeo,0,360p_0.2M_#810296656_573_281_291.mp4,360p_0.2M_,360p,0.2M,"[49, 26, 70, 40, 39, 49, 44, 68, 23, 65, 19, 25, 40, 62, 49, 54, 32, 19, 7, 37, 23, 34, 59, 70, 35, 21, 61, 73]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Portrait,29.97,810296656_573_281_291.mp4,train,640,360
beb1dbd72af82fa95e5fed9c9f5d0881,44.32680027202542,3.1800007785199416,Crowd,1,1080p_ref_#Files_Nov20_IMG_0695_0_6.mp4,1080p_ref_,ref,ref,"[31, 41, 66, 71, 19, 62, 70, 92, 39, 37, 58, 44, 30, 51, 20, 11, 60, 35, 53, 47, 72, 28, 53, 75, 37, 67, 63, 0, 40, 0, 31, 57, 56, 53, 40, 30, 51]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Landscape,24.0,Files_Nov20_IMG_0695_0_6.mp4,test,1080,1920
76f84b208ce1ae0699865d59e966cdd4,44.32724752988443,2.71219559005433,Crowd,0,360p_0.2M_#Files_Oct30_IMG_5925_0_9.mp4,360p_0.2M_,360p,0.2M,"[49, 30, 54, 30, 18, 61, 61, 58, 22, 21, 47, 61, 63, 33, 58, 46, 45, 62, 45, 27, 32, 30, 71, 64]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,29.97,Files_Oct30_IMG_5925_0_9.mp4,train,640,360
35a9f87c2565661da04e004288362f1b,44.328605023973104,2.963235345975041,Vimeo,0,1080p_0.5M_#866338086_111_50_60.mp4,1080p_0.5M_,1080p,0.5M,"[4, 38, 46, 19, 46, 31, 37, 22, 60, 37, 69, 91, 23, 28, 81, 41, 40, 63, 30, 64, 64, 43, 60, 30, 36, 29, 43, 51, 47, 77, 71, 18, 61, 49, 34, 49, 17]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,29.97,866338086_111_50_60.mp4,train,1080,1920
59fd4a0e580ba5dabd6408ad0459e7e5,44.33185074418898,3.252374916449103,Vimeo,0,360p_0.2M_#664365333_25_7_17.mp4,360p_0.2M_,360p,0.2M,"[33, 29, 43, 44, 22, 51, 29, 37, 3, 44, 30, 56, 57, 24, 15, 38, 78, 91, 42, 78, 23, 37, 72, 46, 78, 50, 29, 49, 53, 41, 69, 51]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,664365333_25_7_17.mp4,validation,360,640
a453b707d934d56870ec935208497a2c,44.33296889156043,2.7009670979852185,Crowd,0,360p_0.2M_#Files_Dec11_IMG_0885_0_7.mp4,360p_0.2M_,360p,0.2M,"[63, 30, 30, 38, 9, 34, 60, 57, 37, 58, 39, 0, 48, 70, 57, 40, 65, 30, 19, 22, 25, 48, 10, 53, 64, 55, 49, 33, 30, 64, 52, 60, 56, 49, 47]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,30.0,Files_Dec11_IMG_0885_0_7.mp4,train,640,360
8d2a3c5fc1dc21192331581654e0a428,44.335849540066015,3.1716815414395767,Vimeo,0,1080p_0.5M_#842178414_124_57_67.mp4,1080p_0.5M_,1080p,0.5M,"[19, 28, 32, 70, 61, 60, 42, 37, 29, 44, 25, 6, 43, 32, 53, 50, 43, 67, 63, 46, 35, 16, 13, 39, 50, 36, 64, 80, 59, 17, 20, 75, 4, 71]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,842178414_124_57_67.mp4,train,1080,1920
20ef8e805e452de37753caf6b1c14cb4,44.337992959495175,2.698265858934308,Crowd,0,360p_0.2M_#Files_Nov8_IMG_6199_2_12.mp4,360p_0.2M_,360p,0.2M,"[49, 42, 42, 45, 45, 4, 20, 19, 51, 28, 4, 27, 60, 65, 30, 67, 32, 51, 51, 76, 34, 37, 7, 60, 46, 49, 49, 52, 41, 55, 61, 39, 38, 49, 59]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Landscape,59.94,Files_Nov8_IMG_6199_2_12.mp4,train,360,640
022b355dd9386d3a48ece0786f27dae0,44.3401666219141,2.931831937316475,Vimeo,0,360p_0.2M_#722973560_6_0_6.mp4,360p_0.2M_,360p,0.2M,"[30, 71, 39, 34, 19, 43, 74, 51, 40, 50, 37, 13, 48, 68, 43, 30, 26, 48, 60, 50, 27, 81, 61, 23, 9, 60, 73, 15, 55, 88, 48, 58, 60, 28, 71]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,28.999,722973560_6_0_6.mp4,train,360,640
82ef81c3db9bca0995e83b758217b2bf,44.34053616898176,3.306550579574669,Vimeo,0,360p_0.2M_#789061904_13_1_11.mp4,360p_0.2M_,360p,0.2M,"[75, 50, 36, 36, 51, 65, 19, 51, 55, 31, 39, 5, 75, 0, 59, 36, 33, 34, 28, 34, 58, 75, 72]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Portrait,60.0,789061904_13_1_11.mp4,test,640,360
693e5d47b6355ff68eb4c42b22f80693,44.34185691965742,2.893821211783432,Crowd,0,720p_0.5M_#Files_Oct30_IMG_4792_8_18.mp4,720p_0.5M_,720p,0.5M,"[72, 40, 40, 66, 37, 0, 48, 40, 30, 60, 46, 9, 70, 61, 46, 45, 28, 30, 52, 42, 31, 78, 73, 46, 36, 49, 46, 36, 78, 20, 60, 38]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,29.97,Files_Oct30_IMG_4792_8_18.mp4,train,1280,720
1a5c208cd96b34b53903bbeffc25b847,44.34640815410906,2.6626484377651773,Vimeo,0,360p_0.2M_#833417392_918_454_464.mp4,360p_0.2M_,360p,0.2M,"[69, 50, 30, 50, 57, 70, 71, 71, 0, 9, 54, 43, 39, 33, 48, 50, 41, 29, 49, 63, 53, 55, 52, 20, 10, 34, 19, 50, 67, 41, 57, 56, 38, 73, 48, 31]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Portrait,30.0,833417392_918_454_464.mp4,train,640,360
c623a14d4157656121cd9850e7c6ebd8,44.34718139948336,2.150431683217977,Crowd,0,1080p_0.5M_#Files_Oct30_IMG_0934_7_17.mp4,1080p_0.5M_,1080p,0.5M,"[39, 59, 61, 51, 30, 55, 51, 45, 46, 85, 50, 60, 43, 51, 49, 0, 55, 28, 44, 53, 35, 28, 59, 52, 51, 37, 66, 34, 30, 41, 70, 40, 35, 20, 40, 79, 39, 46, 63]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,29.97,Files_Oct30_IMG_0934_7_17.mp4,test,1920,1080
49b9c2ee13358488b0ee2f4f50e437c9,44.349353361487736,2.807724262116155,Vimeo,0,720p_0.5M_#805745948_4_0_4.mp4,720p_0.5M_,720p,0.5M,"[48, 61, 29, 28, 30, 29, 33, 30, 34, 74, 60, 26, 48, 22, 45, 79, 91, 35, 86, 52, 19, 19, 46, 20, 41, 37, 68, 46, 62, 59, 63, 61, 59, 62, 42, 22, 76, 42, 44, 69, 30, 56, 54, 65, 19, 34, 56, 69]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,805745948_4_0_4.mp4,train,720,1280
32ebafbb0e4bca4ca275eae3fa7ca7d6,44.349855106405016,2.014962668741498,Crowd,0,1080p_0.5M_#Files_Jan15_PXL_20240109_065547402 2024-01-13 12_6_16.mp4,1080p_0.5M_,1080p,0.5M,"[50, 25, 46, 50, 45, 23, 29, 45, 42, 51, 52, 44, 48, 43, 47, 65, 41, 37, 16, 40, 61, 22, 31, 33, 19, 47, 81, 40, 23, 8, 47, 61, 50, 50, 49, 33, 36, 29, 29, 40, 44, 19, 42, 61, 73, 78, 51, 54, 40, 40, 42, 48, 50, 48, 63, 53]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,30.0,Files_Jan15_PXL_20240109_065547402 2024-01-13 12_6_16.mp4,train,1920,1080
9ffa7ca8be20fd929ce08d173e4556b2,44.35108711665104,2.867768891026783,Vimeo,0,1080p_0.5M_#728677981_392_191_201.mp4,1080p_0.5M_,1080p,0.5M,"[43, 38, 38, 91, 19, 29, 57, 79, 70, 50, 29, 43, 62, 50, 65, 32, 70, 24, 30, 57, 49, 39, 69, 55, 9, 53, 56, 79, 27, 29, 15, 63, 39, 42]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,29.97,728677981_392_191_201.mp4,train,1080,1920
2dac244eac0bb7f8996695670939f5b0,44.35428819070624,2.632528607452216,Vimeo,0,360p_0.2M_#889965531_1149_569_579.mp4,360p_0.2M_,360p,0.2M,"[31, 68, 39, 0, 30, 29, 60, 31, 42, 54, 37, 58, 50, 34, 49, 32, 43, 51, 17, 14, 35, 51, 50, 40, 37, 53, 40, 30, 44, 62, 66, 61, 48, 89, 28, 42, 60, 34]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,29.0,889965531_1149_569_579.mp4,train,360,640
7edfde0f72f59b518d0b5353fb65550c,44.35549341726677,2.5592399210633814,Vimeo,0,1080p_1M_#886328120_115_52_62.mp4,1080p_1M_,1080p,1M,"[33, 35, 82, 37, 20, 45, 53, 29, 44, 48, 62, 72, 50, 35, 55, 30, 33, 27, 36, 54, 28, 50, 35, 32, 40, 16, 14, 10, 76, 49, 72, 57, 29, 64]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.124,886328120_115_52_62.mp4,train,1080,1920
38ad365783464ad1220d7f8b914c64df,44.35867217016442,2.7220813351400515,Crowd,0,720p_0.5M_#Files_Nov29_IMG_6969_1_11.mp4,720p_0.5M_,720p,0.5M,"[39, 57, 66, 0, 50, 6, 39, 36, 39, 52, 60, 50, 56, 0, 65, 53, 34, 45, 50, 40, 35, 48, 71, 80, 40, 30, 37, 58, 46, 37, 71]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Landscape,59.94,Files_Nov29_IMG_6969_1_11.mp4,validation,720,1280
6c2ae8254be5e14697222104570c96b1,44.359602634568056,2.001388244541393,Crowd,0,720p_0.5M_#Files_Oct30_IMG_2815_1_11.mp4,720p_0.5M_,720p,0.5M,"[50, 40, 50, 30, 29, 47, 29, 45, 42, 61, 47, 23, 50, 60, 33, 51, 47, 49, 29, 60, 48, 28, 65, 40, 40, 28, 63, 23, 66, 40, 44, 30, 60, 42]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,29.97,Files_Oct30_IMG_2815_1_11.mp4,test,1280,720
17b5c6a01fe4b36a4d62625b5304b1bf,44.36041808374543,2.6506555970968058,Vimeo,1,1080p_ref_#828095208_129_59_69.mp4,1080p_ref_,ref,ref,"[60, 35, 43, 36, 30, 20, 59, 85, 39, 10, 88, 65, 36, 42, 63, 19, 27, 52, 40, 56, 78, 45, 59, 33, 55, 16, 26, 50, 40, 46, 40, 63, 82, 59]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,828095208_129_59_69.mp4,train,1080,1920
b5301f874e4ae99ce4aad88d5c968de5,44.36295711275809,3.102176303671291,Vimeo,0,360p_0.2M_#805995347_35_12_22.mp4,360p_0.2M_,360p,0.2M,"[20, 24, 23, 11, 20, 38, 80, 40, 41, 40, 29, 39, 28, 48, 61, 83, 56, 39, 62, 35, 19, 16, 40, 48, 50, 46, 46, 60, 57, 48, 55]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,29.571,805995347_35_12_22.mp4,train,360,640
70f420bceaf2fa705db8fb6d582586b7,44.36412213489041,3.289837263155847,Vimeo,0,1080p_1M_#903131682_2295_1142_1152.mp4,1080p_1M_,1080p,1M,"[51, 50, 25, 70, 34, 70, 0, 45, 50, 66, 49, 29, 44, 60, 28, 30, 22, 21, 18, 18, 34, 30, 25, 36, 30, 75, 71, 24, 44, 57, 63]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,28.967,903131682_2295_1142_1152.mp4,train,1080,1920
fa1e6646da4fe4ce9523c1187efe8cad,44.36720583060955,2.606692493258216,Vimeo,0,1080p_3M_#753135320_245_117_127.mp4,1080p_3M_,1080p,3M,"[40, 58, 30, 67, 34, 39, 50, 18, 60, 69, 23, 10, 58, 38, 47, 31, 17, 52, 6, 71, 56, 52, 48, 55, 41, 77, 47, 51, 49, 35, 59, 69, 37, 32]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,753135320_245_117_127.mp4,train,1080,1920
1c91a92512d93f54e6d7d2febb701c9d,44.36748137797329,2.819361932406177,Vimeo,0,720p_0.5M_#862584280_298_144_154.mp4,720p_0.5M_,720p,0.5M,"[41, 59, 55, 55, 62, 44, 80, 18, 39, 48, 29, 35, 60, 36, 49, 33, 30, 34, 37, 70, 55, 30, 46, 65, 21, 19, 59, 72, 71, 45, 54]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,862584280_298_144_154.mp4,test,720,1280
b7ed7ddeb72790edb07e213e253f70e0,44.36896867646492,2.9798597740837187,Vimeo,0,360p_0.2M_#883720904_26_8_18.mp4,360p_0.2M_,360p,0.2M,"[29, 74, 18, 30, 50, 40, 28, 34, 20, 36, 60, 55, 17, 19, 73, 49, 9, 56, 63, 24, 57, 71, 73, 43, 49, 52, 17, 49, 48, 51, 51, 49, 47, 70, 44, 64]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,883720904_26_8_18.mp4,train,360,640
f8b5b7769536e18aebeb68af51dd27ee,44.37168121602268,3.1763341758301467,Vimeo,0,360p_0.2M_#845617317_24_7_17.mp4,360p_0.2M_,360p,0.2M,"[50, 29, 25, 9, 30, 25, 56, 30, 30, 60, 58, 52, 39, 47, 71, 57, 47, 30, 40, 29, 43, 49, 70, 30, 24, 36, 45, 19, 71, 32, 90, 75, 43, 56, 51, 70, 87]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,845617317_24_7_17.mp4,train,360,640
11081a3b4fa01dc06cdcfa88889a54ec,44.37290209721986,2.253172998769979,Vimeo,0,1080p_0.5M_#883302198_203_96_106.mp4,1080p_0.5M_,1080p,0.5M,"[50, 24, 46, 42, 29, 29, 50, 33, 6, 30, 47, 40, 36, 33, 55, 47, 36, 56, 53, 48, 58, 52, 28, 59, 44, 32, 31, 34, 28, 77, 18, 31, 29, 92, 50, 54]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,883302198_203_96_106.mp4,train,1080,1920
2e4df7c5ed66f268e80ccd2bae67d51a,44.37392167866722,3.311345112837849,Crowd,0,360p_0.2M_#Files_Dec18_IMG_6328_0_9.mp4,360p_0.2M_,360p,0.2M,"[30, 9, 30, 41, 53, 29, 51, 50, 9, 29, 28, 82, 61, 62, 50, 44, 59, 50, 24, 38, 64, 79, 24, 37, 28, 13, 40, 42, 30, 86, 36, 46, 30, 44]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Landscape,29.97,Files_Dec18_IMG_6328_0_9.mp4,train,360,640
4db2004b5e2fd4baa7d7c1588cf33a65,44.37397335910574,2.902923805718073,Crowd,0,720p_0.5M_#Files_Jan15_IMG_6526_1_11.mp4,720p_0.5M_,720p,0.5M,"[57, 55, 20, 48, 49, 50, 50, 0, 32, 39, 25, 40, 41, 47, 84, 48, 49, 11, 33, 78, 28, 37, 92, 36, 54, 68, 74, 8, 42, 17, 28, 49, 49, 44]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,29.97002997002997,Files_Jan15_IMG_6526_1_11.mp4,train,1280,720
fa5d36d23eab0f8644ab2fafc2fe8064,44.3743191941544,2.845560700914988,Crowd,0,720p_0.5M_#Files_Dec19_PXL_20231213_091937184_0_7.mp4,720p_0.5M_,720p,0.5M,"[30, 97, 50, 48, 48, 49, 76, 19, 50, 18, 41, 44, 58, 44, 10, 29, 54, 65, 22, 50, 30, 28, 61, 61, 52, 39, 40, 51, 51, 14, 3, 33, 88, 63, 52, 59]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,30.0,Files_Dec19_PXL_20231213_091937184_0_7.mp4,train,1280,720
e61b571086d7eff4a4eee5ccb04e19cf,44.37667807750568,2.4741830054980207,Vimeo,0,720p_0.5M_#802675474_109_49_59.mp4,720p_0.5M_,720p,0.5M,"[30, 40, 42, 50, 76, 30, 74, 42, 33, 28, 38, 40, 23, 70, 29, 41, 29, 61, 64, 42, 70, 18, 24, 29, 30, 39, 30, 28, 50, 46, 36, 20, 62]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Portrait,60.0,802675474_109_49_59.mp4,test,1280,720
1a63a7cc1f4167766506417e2fcb9902,44.37756585172441,3.3321757464258663,Vimeo,0,1080p_0.5M_#889137220_74_32_42.mp4,1080p_0.5M_,1080p,0.5M,"[16, 60, 78, 60, 76, 60, 71, 15, 8, 29, 12, 19, 65, 9, 29, 29, 21, 52, 10, 47, 72, 70, 65, 39, 55, 28, 61, 70, 20, 33, 52, 61, 40, 51, 58, 53, 17, 60]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,889137220_74_32_42.mp4,train,1080,1920
8e92c9635a45be5716ae404ca32e659a,44.37861856543024,2.893798383621332,Vimeo,0,360p_0.2M_#699643217_1367_678_688.mp4,360p_0.2M_,360p,0.2M,"[29, 32, 49, 57, 39, 44, 50, 0, 49, 36, 66, 22, 19, 25, 61, 48, 49, 37, 55, 17, 46, 57, 71, 15, 61, 60, 16, 35, 48, 62, 32, 23, 29, 77]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Portrait,30.0,699643217_1367_678_688.mp4,train,640,360
741fb1419d2e16258d6331cd03d46303,44.37927928356336,2.6788512893213974,Vimeo,0,1080p_3M_#789209243_83_36_46.mp4,1080p_3M_,1080p,3M,"[47, 30, 28, 1, 30, 39, 50, 39, 46, 39, 54, 43, 12, 74, 20, 27, 51, 82, 42, 42, 70, 49, 41, 47, 38, 45, 55, 42, 49, 50]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,789209243_83_36_46.mp4,test,1080,1920
065d6e6d1fc691b6dad558a42642b80a,44.37936123443584,3.1269362491760644,Vimeo,0,1080p_0.5M_#881861421_228_109_119.mp4,1080p_0.5M_,1080p,0.5M,"[56, 30, 45, 40, 58, 14, 50, 57, 34, 12, 18, 54, 63, 60, 59, 76, 79, 40, 44, 60, 40, 65, 27, 73, 83, 72]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,29.97,881861421_228_109_119.mp4,train,1080,1920
9c7e44c0c8632f1d426be6c3aec75075,44.38301828999665,2.444346091427555,Crowd,0,1080p_3M_#Files_Jan15_PXL_20240109_082305299 2024-01-13 12_1_11.mp4,1080p_3M_,1080p,3M,"[50, 30, 45, 35, 50, 30, 68, 50, 30, 50, 52, 50, 69, 40, 63, 20, 32, 80, 32, 70, 2, 8, 19, 64, 30, 42, 66, 44, 36, 35, 29, 28, 49, 25, 29]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,30.0,Files_Jan15_PXL_20240109_082305299 2024-01-13 12_1_11.mp4,test,1920,1080
ff99e397ec8674bb8e39f4d15f72602b,44.384518455231685,3.113079844496152,Vimeo,0,360p_0.2M_#722982155_23_6_16.mp4,360p_0.2M_,360p,0.2M,"[90, 0, 35, 31, 45, 38, 30, 50, 43, 20, 50, 24, 23, 36, 61, 30, 45, 79, 72, 82, 33, 61, 51, 28, 51, 50, 41, 24, 86, 55, 53, 51, 67, 15, 46, 45]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,28.999,722982155_23_6_16.mp4,train,360,640
e391bed38b2f6f88cfc0a2bf85ff88fb,44.390425220139306,2.765561839840444,Crowd,0,1080p_0.5M_#Files_Oct30_IMG_0935_4_14.mp4,1080p_0.5M_,1080p,0.5M,"[8, 58, 40, 40, 39, 48, 50, 30, 30, 49, 19, 10, 32, 28, 66, 14, 53, 60, 26, 18, 29, 19, 51, 42, 70, 53, 40, 12, 53, 37, 60, 61, 69, 50, 52, 78]",/mnt/LIVELAB_NAS/shreshth/Crowd/Trans_valid_videos/,Portrait,29.97,Files_Oct30_IMG_0935_4_14.mp4,train,1920,1080
7bf1a7e0fa5f016c5416642da253f051,44.39373272010775,2.900210308932717,Vimeo,0,360p_0.2M_#878296439_99_44_54.mp4,360p_0.2M_,360p,0.2M,"[30, 25, 32, 47, 20, 19, 31, 44, 50, 50, 35, 68, 65, 24, 13, 56, 33, 61, 31, 11, 61, 39, 23, 50, 81, 88, 63, 59, 48, 64, 40, 50, 61, 55, 60, 56, 58, 33]",/mnt/LIVELAB_NAS/shreshth/Vimeo/HDR_transcoded/,Landscape,30.0,878296439_99_44_54.mp4,test,360,640
